,Unnamed: 0,Unnamed: 0.1,ID_cliente1,ID_cliente2,Numero_de_llamados,genero_cliente1,edad_cliente1
5571,5571,5571,20587645,2251739,1,FEMENINO,35
5572,5572,5572,103842176,3890600,2,MASCULINO,63
5573,5573,5573,914873,142894471,1,FEMENINO,37
5574,5574,5574,3096547,202025365,4,FEMENINO,69
5575,5575,5575,1028707,269961741,1,FEMENINO,59
5576,5576,5576,10902,2935242,2,MASCULINO,76
5577,5577,5577,73054991,1414097,10,MASCULINO,40
5578,5578,5578,145483247,172451905,6,FEMENINO,63
5579,5579,5579,128284899,21405181,1,MASCULINO,29
5580,5580,5580,480729,39367223,1,FEMENINO,47
5581,5581,5581,6225362,27806,2,MASCULINO,45
5582,5582,5582,263802970,171418366,0,MASCULINO,63
5583,5583,5583,63336607,165627593,1,MASCULINO,47
5584,5584,5584,258891843,20018389,3,MASCULINO,22
5585,5585,5585,15520032,62294400,80,FEMENINO,49
5586,5586,5586,27429171,159966493,2,FEMENINO,59
5587,5587,5587,184085867,71329517,1,MASCULINO,29
5588,5588,5588,255790846,23323642,2,MASCULINO,71
5589,5589,5589,23875600,54239456,8,MASCULINO,49
5590,5590,5590,49224873,144995215,2,FEMENINO,78
5591,5591,5591,26217585,35611207,2,MASCULINO,20
5592,5592,5592,267552912,193287016,6,MASCULINO,51
5593,5593,5593,1209970,56497062,1,MASCULINO,34
5594,5594,5594,183154462,264478090,2,MASCULINO,53
5595,5595,5595,38844,804812,4,MASCULINO,48
5596,5596,5596,2122270,267749354,1,MASCULINO,38
5597,5597,5597,12598,69826386,5,MASCULINO,31
5598,5598,5598,204673263,269487425,0,FEMENINO,69
5599,5599,5599,150292087,59766593,1,MASCULINO,54
5600,5600,5600,224512842,252233142,1,MASCULINO,50
5601,5601,5601,200991316,42054484,20,MASCULINO,62
5602,5602,5602,177867547,7476981,1,MASCULINO,77
5603,5603,5603,9196294,72444986,4,FEMENINO,25
5604,5604,5604,251792262,15736922,2,MASCULINO,24
5605,5605,5605,9242408,2195616,3,MASCULINO,32
5606,5606,5606,33640263,22950513,0,FEMENINO,44
5607,5607,5607,24767648,266478864,4,FEMENINO,73
5608,5608,5608,68714127,81229265,1,FEMENINO,75
5609,5609,5609,265969730,231507886,0,MASCULINO,43
5610,5610,5610,24649877,3586571,1,MASCULINO,25
5611,5611,5611,227058043,218158469,2,MASCULINO,33
5612,5612,5612,270173374,24325306,13,MASCULINO,46
5613,5613,5613,138313564,105343172,3,FEMENINO,37
5614,5614,5614,24100657,39377383,0,MASCULINO,23
5615,5615,5615,269918827,240085205,1,MASCULINO,59
5616,5616,5616,255830749,221902635,1,MASCULINO,40
5617,5617,5617,227062702,217894234,0,FEMENINO,26
5618,5618,5618,176849673,4673511,1,MASCULINO,46
5619,5619,5619,169205378,167898814,3,FEMENINO,34
5620,5620,5620,21625697,268024391,2,FEMENINO,64
5621,5621,5621,153263271,2232385,1,FEMENINO,74
5622,5622,5622,266718024,249752392,1,FEMENINO,42
5623,5623,5623,205409459,22277453,2,MASCULINO,66
5624,5624,5624,141974475,65652901,1,MASCULINO,45
5625,5625,5625,264229899,143645957,0,MASCULINO,61
5626,5626,5626,47696574,246634386,4,MASCULINO,69
5627,5627,5627,214795337,213646791,19,MASCULINO,50
5628,5628,5628,36642690,27190422,1,MASCULINO,57
5629,5629,5629,270522260,309956,1,FEMENINO,55
5630,5630,5630,223261816,265464160,3,MASCULINO,42
5631,5631,5631,8125636,8419492,67,MASCULINO,29
5632,5632,5632,270173374,22361042,1,MASCULINO,64
5633,5633,5633,224203806,69581530,4,FEMENINO,59
5634,5634,5634,83308428,70420652,10,FEMENINO,52
5635,5635,5635,270092169,161851991,1,MASCULINO,52
5636,5636,5636,39179574,63812666,6,MASCULINO,56
5637,5637,5637,274934063,249886777,3,MASCULINO,74
5638,5638,5638,201036009,104570631,0,MASCULINO,54
5639,5639,5639,12322731,2971485,5,MASCULINO,55
5640,5640,5640,36890704,212949088,1,MASCULINO,44
5641,5641,5641,261489650,187862054,12,MASCULINO,29
5642,5642,5642,267464070,267228802,2,FEMENINO,23
5643,5643,5643,215430148,39378452,0,MASCULINO,72
5644,5644,5644,1217221,258669163,6,MASCULINO,52
5645,5645,5645,273049131,104903669,2,MASCULINO,22
5646,5646,5646,246070736,252864184,7,FEMENINO,55
5647,5647,5647,266768367,178985201,0,MASCULINO,66
5648,5648,5648,261145975,276912609,0,FEMENINO,71
5649,5649,5649,61700129,271131207,1,MASCULINO,78
5650,5650,5650,1477137,40953567,3,MASCULINO,30
5651,5651,5651,4839466,222691542,13,MASCULINO,36
5652,5652,5652,201429306,214033414,1,MASCULINO,49
5653,5653,5653,35960378,72690446,1,MASCULINO,70
5654,5654,5654,17465332,2886924,1,MASCULINO,51
5655,5655,5655,252898120,144086520,1,FEMENINO,56
5656,5656,5656,8092662,10467922,2,MASCULINO,43
5657,5657,5657,263322120,780192,0,FEMENINO,44
5658,5658,5658,238142623,100231537,1,MASCULINO,38
5659,5659,5659,47357473,200930111,2,MASCULINO,76
5660,5660,5660,202013663,40933609,2,MASCULINO,60
5661,5661,5661,28134196,179235460,1,MASCULINO,74
5662,5662,5662,41047010,8950822,0,FEMENINO,65
5663,5663,5663,11240371,6755749,3,MASCULINO,75
5664,5664,5664,255520303,39377401,0,MASCULINO,49
5665,5665,5665,37960436,277525820,0,FEMENINO,36
5666,5666,5666,168078546,242772782,1,FEMENINO,39
5667,5667,5667,63518547,17943573,3,MASCULINO,75
5668,5668,5668,233330,54884830,1,MASCULINO,38
5669,5669,5669,6174693,1529931,1,FEMENINO,44
5670,5670,5670,2864913,150571703,2,MASCULINO,49
5671,5671,5671,50196454,81849546,0,MASCULINO,51
5672,5672,5672,76684207,32349969,2,FEMENINO,34
5673,5673,5673,114070617,7690631,0,FEMENINO,67
5674,5674,5674,128603610,133219670,3,MASCULINO,44
5675,5675,5675,40139941,1210251,0,MASCULINO,44
5676,5676,5676,185153946,85262,1,MASCULINO,42
5677,5677,5677,89111954,227255182,6,MASCULINO,48
5678,5678,5678,69338316,41908220,1,MASCULINO,53
5679,5679,5679,7219799,410145,2,FEMENINO,53
5680,5680,5680,3122806,66668194,2,MASCULINO,56
5681,5681,5681,268458252,521612,1,MASCULINO,47
5682,5682,5682,1852365,82484131,5,MASCULINO,73
5683,5683,5683,182229779,190853789,1,MASCULINO,40
5684,5684,5684,243263299,235108429,1,FEMENINO,62
5685,5685,5685,672774,25193466,1,MASCULINO,44
5686,5686,5686,189263934,1582642,1,MASCULINO,48
5687,5687,5687,262657540,245805140,6,MASCULINO,72
5688,5688,5688,256037415,274987057,2,MASCULINO,69
5689,5689,5689,263320069,1251491,0,MASCULINO,32
5690,5690,5690,236564331,1151389,1,FEMENINO,26
5691,5691,5691,569,1922959,1,MASCULINO,77
5692,5692,5692,554463,101047409,38,FEMENINO,23
5693,5693,5693,20003101,241170723,2,FEMENINO,51
5694,5694,5694,229218371,212053405,9,FEMENINO,71
5695,5695,5695,54082533,29702675,7,MASCULINO,20
5696,5696,5696,257570813,106843491,0,MASCULINO,62
5697,5697,5697,183389755,249555349,0,FEMENINO,54
5698,5698,5698,264236244,141642348,8,MASCULINO,33
5699,5699,5699,82615474,114131398,1,MASCULINO,68
5700,5700,5700,271456946,274467446,0,FEMENINO,45
5701,5701,5701,23378897,222301383,2,MASCULINO,27
5702,5702,5702,223006488,214648528,1,FEMENINO,50
5703,5703,5703,56578867,1102645,2,MASCULINO,34
5704,5704,5704,54527549,733067,0,MASCULINO,53
5705,5705,5705,218738131,23563765,11,MASCULINO,37
5706,5706,5706,8215309,3337771,12,MASCULINO,49
5707,5707,5707,154211053,6043331,1,MASCULINO,43
5708,5708,5708,231166699,18610509,1,MASCULINO,34
5709,5709,5709,19593070,267291602,3,MASCULINO,50
5710,5710,5710,105399311,239087185,0,MASCULINO,33
5711,5711,5711,382,2855634,9,MASCULINO,66
5712,5712,5712,2872103,83372441,3,FEMENINO,36
5713,5713,5713,239270032,160421960,32,MASCULINO,21
5714,5714,5714,162491792,271899864,0,MASCULINO,22
5715,5715,5715,193700387,46849325,1,MASCULINO,79
5716,5716,5716,20386974,81849546,0,MASCULINO,55
5717,5717,5717,222809656,27075944,2,FEMENINO,67
5718,5718,5718,192482942,193218346,0,MASCULINO,46
5719,5719,5719,39382805,49498619,0,MASCULINO,68
5720,5720,5720,563786,166534350,0,MASCULINO,32
5721,5721,5721,71653413,24785643,1,FEMENINO,77
5722,5722,5722,1101657,64357511,7,FEMENINO,46
5723,5723,5723,74400110,181344922,1,MASCULINO,49
5724,5724,5724,219370103,49691921,1,FEMENINO,31
5725,5725,5725,66994246,261659650,0,MASCULINO,73
5726,5726,5726,786406,85187162,7,MASCULINO,57
5727,5727,5727,10825181,101497443,1,MASCULINO,29
5728,5728,5728,255342625,186022743,0,FEMENINO,24
5729,5729,5729,41744890,97257766,1,MASCULINO,57
5730,5730,5730,68401721,35359023,0,MASCULINO,24
5731,5731,5731,964530,275169798,1,MASCULINO,63
5732,5732,5732,611608,29325520,1,FEMENINO,64
5733,5733,5733,47074557,152385883,0,MASCULINO,50
5734,5734,5734,1492053,39425979,1,MASCULINO,57
5735,5735,5735,232165946,87436502,1,MASCULINO,26
5736,5736,5736,161477428,2390220,2,MASCULINO,40
5737,5737,5737,135791062,769562,1,MASCULINO,38
5738,5738,5738,1054708,1003892,2,MASCULINO,52
5739,5739,5739,261342979,62353045,5,FEMENINO,72
5740,5740,5740,4139709,909195,1,MASCULINO,33
5741,5741,5741,43181111,3080497,1,FEMENINO,50
5742,5742,5742,30976382,262580130,1,MASCULINO,34
5743,5743,5743,1072962,201154678,1,MASCULINO,75
5744,5744,5744,267426569,802567,2,MASCULINO,71
5745,5745,5745,1846923,15874365,1,MASCULINO,59
5746,5746,5746,246905400,266717720,4,MASCULINO,30
5747,5747,5747,235179249,226426687,0,MASCULINO,59
5748,5748,5748,272485999,6763537,2,MASCULINO,78
5749,5749,5749,244269230,36057242,1,MASCULINO,41
5750,5750,5750,263307160,1198376,0,MASCULINO,28
5751,5751,5751,270522133,743923,8,MASCULINO,59
5752,5752,5752,258925148,153474780,1,MASCULINO,23
5753,5753,5753,3058018,4462302,9,MASCULINO,38
5754,5754,5754,193277542,276215946,1,FEMENINO,57
5755,5755,5755,249645191,221565857,0,MASCULINO,76
5756,5756,5756,524581,169770371,3,FEMENINO,73
5757,5757,5757,210108128,50092448,1,FEMENINO,63
5758,5758,5758,31511051,227774669,1,MASCULINO,20
5759,5759,5759,256088474,70026782,15,MASCULINO,43
5760,5760,5760,158717675,249226893,1,MASCULINO,27
5761,5761,5761,1022650,2977494,0,MASCULINO,26
5762,5762,5762,205129983,39377337,0,MASCULINO,39
5763,5763,5763,27460,808516,1,MASCULINO,73
5764,5764,5764,94559772,6511100,0,MASCULINO,73
5765,5765,5765,65404340,230926396,1,FEMENINO,26
5766,5766,5766,268174207,19572369,1,FEMENINO,63
5767,5767,5767,8124042,9297814,1,MASCULINO,29
5768,5768,5768,149737464,29756568,2,FEMENINO,42
5769,5769,5769,2093686,121770,7,FEMENINO,43
5770,5770,5770,52600311,59989657,2,MASCULINO,46
5771,5771,5771,2064815,2058097,14,MASCULINO,56
5772,5772,5772,240359725,89629651,1,FEMENINO,48
5773,5773,5773,268553931,262984805,0,MASCULINO,22
5774,5774,5774,237469032,76967960,1,MASCULINO,78
5775,5775,5775,14208593,216024215,1,FEMENINO,41
5776,5776,5776,100793072,270647736,1,MASCULINO,56
5777,5777,5777,133377013,23851075,0,MASCULINO,32
5778,5778,5778,233652715,258667165,1,FEMENINO,51
5779,5779,5779,248540703,25576577,0,MASCULINO,33
5780,5780,5780,11778053,39236227,1,MASCULINO,69
5781,5781,5781,20020703,172414665,2,MASCULINO,51
5782,5782,5782,236396691,12473837,0,MASCULINO,35
5783,5783,5783,213638209,88339143,1,FEMENINO,34
5784,5784,5784,3040250,5432126,1,FEMENINO,62
5785,5785,5785,70170153,188455231,2,MASCULINO,57
5786,5786,5786,28145,269072751,1,MASCULINO,54
5787,5787,5787,752834,20456582,1,FEMENINO,31
5788,5788,5788,15455131,572093,2,MASCULINO,56
5789,5789,5789,122225819,80229429,1,FEMENINO,72
5790,5790,5790,63577574,81849546,0,MASCULINO,57
5791,5791,5791,26734763,271216461,3,MASCULINO,59
5792,5792,5792,76760677,228313267,2,MASCULINO,34
5793,5793,5793,190234122,273185886,1,FEMENINO,36
5794,5794,5794,243418929,91255255,0,MASCULINO,60
5795,5795,5795,252485259,103591949,1,MASCULINO,65
5796,5796,5796,10536536,254382192,6,MASCULINO,55
5797,5797,5797,200866263,49250409,3,FEMENINO,79
5798,5798,5798,21028379,240939813,1,MASCULINO,57
5799,5799,5799,252997890,3091030,3,MASCULINO,35
5800,5800,5800,6993733,217137091,1,MASCULINO,74
5801,5801,5801,268996244,234234380,10,MASCULINO,58
5802,5802,5802,219187188,128834788,0,MASCULINO,75
5803,5803,5803,20486849,7818487,1,MASCULINO,37
5804,5804,5804,87983806,81849546,0,MASCULINO,21
5805,5805,5805,3955786,27910654,1,MASCULINO,66
5806,5806,5806,245495196,51361332,1,MASCULINO,22
5807,5807,5807,6860384,112623488,1,MASCULINO,23
5808,5808,5808,17785,276981111,0,MASCULINO,34
5809,5809,5809,40478870,200908290,0,MASCULINO,63
5810,5810,5810,233558903,68078865,0,MASCULINO,39
5811,5811,5811,2150666,7918006,3,MASCULINO,47
5812,5812,5812,81445166,227062058,47,MASCULINO,76
5813,5813,5813,45590018,213065046,1,FEMENINO,56
5814,5814,5814,227852705,227797399,1,MASCULINO,24
5815,5815,5815,138522276,39378452,0,MASCULINO,24
5816,5816,5816,42546325,204342315,6,MASCULINO,55
5817,5817,5817,197477761,269917263,1,FEMENINO,57
5818,5818,5818,252720702,265330810,1,FEMENINO,36
5819,5819,5819,21394075,199899317,0,FEMENINO,38
5820,5820,5820,243596015,37357121,53,FEMENINO,30
5821,5821,5821,253403741,21013395,1,MASCULINO,54
5822,5822,5822,32117033,192787959,1,FEMENINO,77
5823,5823,5823,9653004,3122812,1,MASCULINO,38
5824,5824,5824,130643622,879690,2,MASCULINO,55
5825,5825,5825,66652597,21812011,2,FEMENINO,27
5826,5826,5826,187781335,145015113,1,MASCULINO,35
5827,5827,5827,47757266,9044478,0,FEMENINO,39
5828,5828,5828,100015255,193189889,1,MASCULINO,24
5829,5829,5829,229755767,40210529,1,FEMENINO,41
5830,5830,5830,197456769,2862047,1,MASCULINO,48
5831,5831,5831,5093376,23046960,2,MASCULINO,28
5832,5832,5832,35096361,4424359,1,FEMENINO,71
5833,5833,5833,67338849,246645599,2,MASCULINO,33
5834,5834,5834,2273312,920,1,MASCULINO,27
5835,5835,5835,242455754,109277854,2,FEMENINO,61
5836,5836,5836,15479731,171313301,36,MASCULINO,29
5837,5837,5837,54119808,143494936,1,FEMENINO,34
5838,5838,5838,2180488,140333712,1,MASCULINO,63
5839,5839,5839,252666489,265015,1,FEMENINO,33
5840,5840,5840,12783364,274734284,0,FEMENINO,38
5841,5841,5841,85028893,505531,1,MASCULINO,44
5842,5842,5842,6104320,227765920,18,MASCULINO,71
5843,5843,5843,75090371,25016477,1,MASCULINO,74
5844,5844,5844,877610,222804246,2,MASCULINO,40
5845,5845,5845,2592460,113962708,5,FEMENINO,71
5846,5846,5846,2336566,264368802,1,MASCULINO,21
5847,5847,5847,39801864,243597920,0,MASCULINO,71
5848,5848,5848,131713068,383500,1,MASCULINO,29
5849,5849,5849,230732960,45781976,3,MASCULINO,73
5850,5850,5850,270223552,232013960,1,FEMENINO,27
5851,5851,5851,704611,32200109,5,FEMENINO,47
5852,5852,5852,177907307,98423133,2,MASCULINO,38
5853,5853,5853,175206766,1073874,3,MASCULINO,46
5854,5854,5854,243087491,136283245,0,FEMENINO,60
5855,5855,5855,265195748,80116228,4,FEMENINO,67
5856,5856,5856,8626594,1175046,1,MASCULINO,56
5857,5857,5857,219040554,46648102,18,MASCULINO,48
5858,5858,5858,254422753,225146959,0,MASCULINO,25
5859,5859,5859,224012229,1154771,4,MASCULINO,27
5860,5860,5860,63815436,66748740,0,MASCULINO,49
5861,5861,5861,56292486,207568802,27,FEMENINO,57
5862,5862,5862,2031259,216516229,1,MASCULINO,77
5863,5863,5863,239930072,268850840,1,FEMENINO,69
5864,5864,5864,77991463,42489753,1,MASCULINO,65
5865,5865,5865,2022349,15758339,0,MASCULINO,35
5866,5866,5866,2224311,3501065,1,MASCULINO,32
5867,5867,5867,15845672,215689296,15,FEMENINO,34
5868,5868,5868,90892963,166611853,6,MASCULINO,34
5869,5869,5869,4090072,19095216,3,MASCULINO,24
5870,5870,5870,2673948,243538268,1,FEMENINO,22
5871,5871,5871,167833731,131934053,0,MASCULINO,24
5872,5872,5872,223847996,212270684,1,MASCULINO,35
5873,5873,5873,169401,66413247,1,MASCULINO,78
5874,5874,5874,253158467,237536181,0,MASCULINO,40
5875,5875,5875,203557310,19752058,6,MASCULINO,56
5876,5876,5876,6193043,20239677,2,MASCULINO,54
5877,5877,5877,227581888,43915456,4,FEMENINO,20
5878,5878,5878,17107577,1167207,12,MASCULINO,69
5879,5879,5879,272579243,82732653,0,FEMENINO,79
5880,5880,5880,349438,188779682,1,MASCULINO,30
5881,5881,5881,235060390,241723090,1,FEMENINO,59
5882,5882,5882,1038961,212001719,5,MASCULINO,38
5883,5883,5883,253640786,5792606,1,MASCULINO,78
5884,5884,5884,44276045,95060971,1,FEMENINO,62
5885,5885,5885,264284642,138420142,0,MASCULINO,34
5886,5886,5886,264404395,197880965,1,MASCULINO,79
5887,5887,5887,596831,39416977,8,MASCULINO,68
5888,5888,5888,267374569,210629927,2,FEMENINO,52
5889,5889,5889,220261579,37180933,1,MASCULINO,21
5890,5890,5890,239317,128938003,18,MASCULINO,22
5891,5891,5891,20356000,198226128,1,FEMENINO,40
5892,5892,5892,233608421,64948315,1,FEMENINO,36
5893,5893,5893,310002,258457870,2,MASCULINO,77
5894,5894,5894,21692577,181298431,0,MASCULINO,40
5895,5895,5895,118297843,244820445,3,MASCULINO,64
5896,5896,5896,103319,3502633,2,MASCULINO,32
5897,5897,5897,82768506,8757758,1,MASCULINO,67
5898,5898,5898,214977793,34953247,134,MASCULINO,72
5899,5899,5899,35958892,84073716,1,FEMENINO,45
5900,5900,5900,87052699,6016453,1,MASCULINO,43
5901,5901,5901,264809105,38225143,9,MASCULINO,67
5902,5902,5902,24415771,142586053,2,MASCULINO,22
5903,5903,5903,1124439,5136273,1,MASCULINO,35
5904,5904,5904,174803138,26852942,0,MASCULINO,38
5905,5905,5905,73512829,258434515,48,MASCULINO,34
5906,5906,5906,267306906,14467902,1,MASCULINO,70
5907,5907,5907,86054129,203397215,1,MASCULINO,37
5908,5908,5908,45260045,32158331,4,MASCULINO,67
5909,5909,5909,230657365,50887915,2,FEMENINO,71
5910,5910,5910,190571285,237501651,4,MASCULINO,55
5911,5911,5911,234614583,270262353,6,FEMENINO,65
5912,5912,5912,12553142,222790794,1,MASCULINO,57
5913,5913,5913,1035025,11787799,2,MASCULINO,21
5914,5914,5914,234221434,92734422,1,MASCULINO,22
5915,5915,5915,255223439,39431697,2,FEMENINO,43
5916,5916,5916,258984984,3937640,1,MASCULINO,65
5917,5917,5917,210955855,222292057,1,MASCULINO,48
5918,5918,5918,258759536,219437752,1,MASCULINO,27
5919,5919,5919,50438,6074194,1,MASCULINO,21
5920,5920,5920,184678563,5119989,2,MASCULINO,39
5921,5921,5921,258647948,159371212,2,MASCULINO,49
5922,5922,5922,569,10030151,1,FEMENINO,50
5923,5923,5923,202025709,183952235,6,MASCULINO,32
5924,5924,5924,1312896,194429136,1,MASCULINO,24
5925,5925,5925,271000097,249489527,1,MASCULINO,50
5926,5926,5926,27721160,465760,1,MASCULINO,24
5927,5927,5927,11748189,4151499,1,MASCULINO,54
5928,5928,5928,224632065,95264615,1,MASCULINO,54
5929,5929,5929,4505767,59866721,1,MASCULINO,53
5930,5930,5930,202175957,40525467,4,MASCULINO,28
5931,5931,5931,213860083,39388781,0,MASCULINO,73
5932,5932,5932,1185874,1319118,4,MASCULINO,33
5933,5933,5933,75657,272998687,3,MASCULINO,58
5934,5934,5934,171499062,168942810,1,MASCULINO,34
5935,5935,5935,169201664,111730240,2,MASCULINO,49
5936,5936,5936,72052686,217510714,1,MASCULINO,70
5937,5937,5937,175320338,261486270,2,MASCULINO,69
5938,5938,5938,191272640,259164744,18,MASCULINO,37
5939,5939,5939,28148826,108989406,47,MASCULINO,54
5940,5940,5940,7227243,89969525,4,MASCULINO,61
5941,5941,5941,218256001,28905503,1,MASCULINO,36
5942,5942,5942,139554,387014,1,MASCULINO,48
5943,5943,5943,162663832,122605280,1,MASCULINO,54
5944,5944,5944,204493129,27788175,8,MASCULINO,61
5945,5945,5945,143775748,243733956,7,FEMENINO,37
5946,5946,5946,75172603,221859373,6,MASCULINO,51
5947,5947,5947,214768943,48902425,1,MASCULINO,49
5948,5948,5948,259318111,250003505,6,MASCULINO,45
5949,5949,5949,28128804,42742052,1,MASCULINO,30
5950,5950,5950,256282774,39378042,0,MASCULINO,78
5951,5951,5951,229007890,86755454,0,MASCULINO,53
5952,5952,5952,167984607,255994745,1,MASCULINO,40
5953,5953,5953,14978558,1058514,1,MASCULINO,34
5954,5954,5954,41225374,85736690,3,FEMENINO,20
5955,5955,5955,233642042,63135270,1,FEMENINO,46
5956,5956,5956,21164477,12952203,6,MASCULINO,27
5957,5957,5957,3311633,1359351,1,MASCULINO,47
5958,5958,5958,273189894,45369650,7,MASCULINO,75
5959,5959,5959,267521066,94910,2,MASCULINO,28
5960,5960,5960,37730415,39377337,0,FEMENINO,62
5961,5961,5961,2248086,1356130,15,FEMENINO,42
5962,5962,5962,142833896,34891448,1,FEMENINO,48
5963,5963,5963,227182872,203893312,6,MASCULINO,49
5964,5964,5964,146189,83603,3,MASCULINO,51
5965,5965,5965,227136568,5332552,4,MASCULINO,38
5966,5966,5966,127740214,184810498,1,MASCULINO,63
5967,5967,5967,7683678,261227442,1,MASCULINO,27
5968,5968,5968,114914847,258421145,0,MASCULINO,45
5969,5969,5969,2248387,269978045,0,MASCULINO,75
5970,5970,5970,210602556,111259756,4,MASCULINO,26
5971,5971,5971,303295,191187713,1,MASCULINO,21
5972,5972,5972,24835525,251405731,0,MASCULINO,71
5973,5973,5973,272207228,241823932,0,MASCULINO,25
5974,5974,5974,250214961,22225319,1,MASCULINO,45
5975,5975,5975,32680054,22673338,1,FEMENINO,27
5976,5976,5976,270173374,34845962,2,MASCULINO,75
5977,5977,5977,1227335,65923665,3,MASCULINO,45
5978,5978,5978,261681845,236455299,3,MASCULINO,27
5979,5979,5979,250005142,100765306,30,FEMENINO,77
5980,5980,5980,243328555,255450213,13,MASCULINO,72
5981,5981,5981,30872922,2292614,0,FEMENINO,27
5982,5982,5982,264655154,113836470,1,MASCULINO,42
5983,5983,5983,229082966,81849546,0,MASCULINO,54
5984,5984,5984,47248751,41065641,1,MASCULINO,40
5985,5985,5985,389099,51478197,1,MASCULINO,61
5986,5986,5986,243913934,18037258,1,FEMENINO,57
5987,5987,5987,144640,311120,1,MASCULINO,23
5988,5988,5988,9517854,79804794,1,MASCULINO,59
5989,5989,5989,164929444,47926020,2,MASCULINO,79
5990,5990,5990,269890954,52878222,1,MASCULINO,47
5991,5991,5991,84218,3298038,1,MASCULINO,33
5992,5992,5992,112200535,228937897,1,MASCULINO,52
5993,5993,5993,15475228,239847132,5,MASCULINO,43
5994,5994,5994,214483645,666299,1,MASCULINO,35
5995,5995,5995,176869991,165176217,2,MASCULINO,39
5996,5996,5996,137858646,82390810,2,FEMENINO,25
5997,5997,5997,122099811,3425981,5,MASCULINO,21
5998,5998,5998,239569755,223742445,2,FEMENINO,37
5999,5999,5999,68189231,59738729,10,MASCULINO,63
6000,6000,6000,252484057,13128183,1,MASCULINO,68
6001,6001,6001,177773215,240197313,1,FEMENINO,23
6002,6002,6002,227331333,127618667,1,FEMENINO,48
6003,6003,6003,239908075,271698965,0,MASCULINO,74
6004,6004,6004,49674246,224216730,19,MASCULINO,59
6005,6005,6005,202007618,51670238,1,FEMENINO,48
6006,6006,6006,267516687,270299585,4,MASCULINO,51
6007,6007,6007,741704,232122128,1,MASCULINO,75
6008,6008,6008,151669844,14321892,3,MASCULINO,40
6009,6009,6009,1762630,98330090,2,MASCULINO,73
6010,6010,6010,124888339,231862237,2,MASCULINO,54
6011,6011,6011,86473165,243268675,7,MASCULINO,35
6012,6012,6012,143640075,253428109,1,MASCULINO,26
6013,6013,6013,222812806,276821210,0,MASCULINO,44
6014,6014,6014,9261635,230430629,3,MASCULINO,77
6015,6015,6015,260843399,20974609,0,FEMENINO,31
6016,6016,6016,168009048,52181912,1,FEMENINO,50
6017,6017,6017,95935064,250881888,1,MASCULINO,66
6018,6018,6018,95767326,194753482,1,FEMENINO,41
6019,6019,6019,100587000,223136408,1,MASCULINO,23
6020,6020,6020,121088458,2133110,1,MASCULINO,36
6021,6021,6021,266785261,45876907,1,MASCULINO,50
6022,6022,6022,260057815,68548257,0,MASCULINO,67
6023,6023,6023,1580646,246090530,3,MASCULINO,74
6024,6024,6024,181354562,82529062,2,MASCULINO,64
6025,6025,6025,14110057,57520895,3,MASCULINO,54
6026,6026,6026,39383758,877834,0,FEMENINO,44
6027,6027,6027,69952162,82795774,0,MASCULINO,56
6028,6028,6028,2216882,2886894,7,FEMENINO,34
6029,6029,6029,193725863,172995753,2,FEMENINO,37
6030,6030,6030,234124692,100734444,1,MASCULINO,24
6031,6031,6031,264330888,23784,1,MASCULINO,65
6032,6032,6032,230937773,166043291,9,MASCULINO,37
6033,6033,6033,23416907,272029397,0,MASCULINO,70
6034,6034,6034,44659223,273257545,0,MASCULINO,76
6035,6035,6035,270288790,227177282,2,FEMENINO,31
6036,6036,6036,239215783,112141425,0,MASCULINO,56
6037,6037,6037,127620976,124223712,1,MASCULINO,72
6038,6038,6038,263323163,267154605,0,MASCULINO,39
6039,6039,6039,250001135,100672081,1,MASCULINO,38
6040,6040,6040,1225239,674921,1,FEMENINO,66
6041,6041,6041,126099134,86086586,11,MASCULINO,47
6042,6042,6042,263105670,79243626,0,FEMENINO,50
6043,6043,6043,217282881,226516927,23,MASCULINO,53
6044,6044,6044,259183895,193607705,9,MASCULINO,54
6045,6045,6045,265767590,179231474,1,FEMENINO,69
6046,6046,6046,45464038,87783538,0,FEMENINO,69
6047,6047,6047,9341198,23490658,1,MASCULINO,76
6048,6048,6048,3857091,167457693,2,FEMENINO,76
6049,6049,6049,266950414,172165498,3,MASCULINO,46
6050,6050,6050,192180351,2151689,0,FEMENINO,26
6051,6051,6051,141477,95187,1,MASCULINO,50
6052,6052,6052,265645135,254182497,1,MASCULINO,50
6053,6053,6053,69452553,246407959,1,MASCULINO,40
6054,6054,6054,252540475,9294725,2,FEMENINO,75
6055,6055,6055,1226073,430199,2,MASCULINO,66
6056,6056,6056,20262335,272521649,4,FEMENINO,35
6057,6057,6057,76646,4144146,13,FEMENINO,35
6058,6058,6058,28187047,173892505,0,MASCULINO,59
6059,6059,6059,4108470,16843834,1,MASCULINO,74
6060,6060,6060,252337087,22681193,3,MASCULINO,48
6061,6061,6061,124054056,80938808,0,MASCULINO,27
6062,6062,6062,28792303,1121585,0,MASCULINO,55
6063,6063,6063,483050,111974502,0,FEMENINO,59
6064,6064,6064,246721860,108972236,1,MASCULINO,76
6065,6065,6065,39377293,1487211,0,MASCULINO,76
6066,6066,6066,111868697,250080655,1,MASCULINO,52
6067,6067,6067,89293461,369731,0,MASCULINO,21
6068,6068,6068,233580583,795937,1,MASCULINO,47
6069,6069,6069,83875926,138831906,3,FEMENINO,74
6070,6070,6070,261839579,23356861,1,MASCULINO,57
